timestamp_start,timestamp_stop,sampling_time,timestamp_root,q_1,q_2,q_3,q_w,tx,ty,tz
IMG_20240702_194925,IMG_20240702_194925,1,IMG_20240702_194922,-0.453861,0.373390,0.684306,-0.431642,-153.091436,187.293340,-93.099251
IMG_20240702_194927,IMG_20240702_194927,1,IMG_20240702_194922,0.666108,0.460484,0.433567,0.395316,-153.100896,187.251550,-93.111306
IMG_20240702_194929,IMG_20240702_194929,1,IMG_20240702_194922,-0.511295,0.284820,0.757115,-0.290227,-153.088397,187.292944,-93.091150
IMG_20240702_194931,IMG_20240702_194931,1,IMG_20240702_194922,-0.528114,0.252531,0.773622,-0.242554,-153.096460,187.290924,-93.114343
IMG_20240702_195037,IMG_20240702_195037,1,IMG_20240702_195037,0,0,0,1,0,0,0
IMG_20240702_195039,IMG_20240702_195039,1,IMG_20240702_195037,0.309483,-0.496603,-0.510923,0.629733,-154.453556,182.697796,-95.176660
IMG_20240702_195041,IMG_20240702_195041,1,IMG_20240702_195037,0.586758,0.560836,0.374497,0.448252,-154.452077,182.730847,-95.184000
IMG_20240702_195044,IMG_20240702_195044,1,IMG_20240702_195037,0.591594,0.555697,0.378277,0.445112,-154.458235,182.683860,-95.186503
IMG_20240702_195046,IMG_20240702_195046,1,IMG_20240702_195037,0.601367,0.545089,0.386021,0.438432,-154.463706,182.643167,-95.189037
IMG_20240702_195159,IMG_20240702_195159,1,IMG_20240702_195159,0,0,0,1,0,0,0
IMG_20240702_195201,IMG_20240702_195201,1,IMG_20240702_195159,-0.048892,-0.574996,-0.009015,0.816644,-154.460973,182.630469,-95.177288
IMG_20240702_195204,IMG_20240702_195204,1,IMG_20240702_195159,0.412170,0.711608,0.241787,0.515042,-154.466206,182.638283,-95.193523
IMG_20240702_195207,IMG_20240702_195207,1,IMG_20240702_195159,0.390120,0.723927,0.225732,0.522284,-154.466229,182.601244,-95.185057
IMG_20240702_195209,IMG_20240702_195209,1,IMG_20240702_195159,0.387697,0.725201,0.223942,0.523091,-154.463327,182.580973,-95.172703
IMG_20240702_195255,IMG_20240702_195255,1,IMG_20240702_195255,0,0,0,1,0,0,0
IMG_20240702_195257,IMG_20240702_195257,1,IMG_20240702_195255,-0.558578,0.123227,0.814317,-0.098460,-154.474961,182.698298,-95.231401
IMG_20240702_195300,IMG_20240702_195300,1,IMG_20240702_195255,0.811535,0.095274,0.563903,0.119780,-154.462912,182.709553,-95.201273
IMG_20240702_195302,IMG_20240702_195302,1,IMG_20240702_195255,0.812799,0.084268,0.565399,0.112162,-154.473482,182.703484,-95.229218
IMG_20240702_195305,IMG_20240702_195305,1,IMG_20240702_195255,0.807461,0.125785,0.558881,0.140842,-154.481930,182.719701,-95.256989
IMG_20240702_195428,IMG_20240702_195428,1,IMG_20240702_195428,0,0,0,1,0,0,0
IMG_20240702_195431,IMG_20240702_195431,1,IMG_20240702_195428,0.807612,-0.095262,0.581810,-0.013588,-145.930692,188.901690,-73.041935
IMG_20240702_195434,IMG_20240702_195434,1,IMG_20240702_195428,-0.586332,0.013375,0.807835,0.058639,-145.941497,188.906794,-73.075458
IMG_20240702_195436,IMG_20240702_195436,1,IMG_20240702_195428,-0.586340,0.007448,0.807268,0.066853,-145.927260,188.912892,-73.034174
IMG_20240702_195440,IMG_20240702_195440,1,IMG_20240702_195428,-0.586320,-0.006510,0.805463,0.086121,-145.921358,188.920966,-73.018671
IMG_20240702_195606,IMG_20240702_195606,1,IMG_20240702_195606,0,0,0,1,0,0,0
IMG_20240702_195608,IMG_20240702_195608,1,IMG_20240702_195606,-0.031352,-0.583795,-0.040627,0.810278,-146.133681,188.921961,-73.653933
IMG_20240702_195611,IMG_20240702_195611,1,IMG_20240702_195606,0.251435,0.775151,0.122629,0.566465,-146.142973,188.929796,-73.683493
IMG_20240702_195614,IMG_20240702_195614,1,IMG_20240702_195606,0.265708,0.770332,0.133057,0.564166,-146.137660,188.915223,-73.664024
IMG_20240702_195616,IMG_20240702_195616,1,IMG_20240702_195606,0.262569,0.771374,0.130676,0.564768,-146.133823,188.884916,-73.644197
IMG_20240702_195726,IMG_20240702_195726,1,IMG_20240702_195726,0,0,0,1,0,0,0
IMG_20240702_195728,IMG_20240702_195728,1,IMG_20240702_195726,-0.568793,0.138067,0.803912,-0.105533,-146.172807,189.075996,-73.812795
IMG_20240702_195730,IMG_20240702_195730,1,IMG_20240702_195726,0.805844,-0.037709,0.589925,0.034380,-146.163547,189.080877,-73.786051
IMG_20240702_195732,IMG_20240702_195732,1,IMG_20240702_195726,-0.590554,0.074450,0.803376,-0.017015,-146.174785,189.080548,-73.821831
IMG_20240702_195735,IMG_20240702_195735,1,IMG_20240702_195726,0.800079,0.030347,0.593240,0.083785,-146.162652,189.087035,-73.783867
IMG_20240702_195934,IMG_20240702_195934,1,IMG_20240702_195934,0,0,0,1,0,0,0
IMG_20240702_195936,IMG_20240702_195936,1,IMG_20240702_195934,0.792932,-0.135236,0.593268,-0.031675,-146.064631,189.023656,-73.432745
IMG_20240702_195938,IMG_20240702_195938,1,IMG_20240702_195934,0.801244,-0.069787,0.594014,0.016900,-146.053287,189.031014,-73.398911
IMG_20240702_195940,IMG_20240702_195940,1,IMG_20240702_195934,-0.561926,-0.182627,0.735006,0.332646,-146.044103,189.012029,-73.362888
IMG_20240702_195942,IMG_20240702_195942,1,IMG_20240702_195934,0.772178,-0.241362,0.576317,-0.115516,-146.051686,189.037810,-73.394944
IMG_20240702_200853,IMG_20240702_200853,1,IMG_20240702_200853,0,0,0,1,0,0,0
IMG_20240702_200854,IMG_20240702_200854,1,IMG_20240702_200853,-0.072711,0.805726,-0.113116,0.576822,-145.871168,188.478199,-72.664264
IMG_20240702_200855,IMG_20240702_200855,1,IMG_20240702_200853,-0.064754,0.806452,-0.107445,0.577839,-145.881592,188.463958,-72.691685
IMG_20240702_200856,IMG_20240702_200856,1,IMG_20240702_200853,0.006654,-0.592010,-0.092803,0.800542,-145.893384,188.464177,-72.728538
IMG_20240702_200858,IMG_20240702_200858,1,IMG_20240702_200853,0.048056,0.802390,-0.026384,0.594276,-145.878024,188.459448,-72.677463
IMG_20240702_200901,IMG_20240702_200901,1,IMG_20240702_200901,0,0,0,1,0,0,0
IMG_20240702_200903,IMG_20240702_200903,1,IMG_20240702_200901,0.759683,0.261270,0.541039,0.248791,-146.299237,188.964308,-74.228515
IMG_20240702_200904,IMG_20240702_200904,1,IMG_20240702_200901,-0.591782,0.007871,0.802871,0.071633,-146.286073,188.975279,-74.189760
IMG_20240702_200905,IMG_20240702_200905,1,IMG_20240702_200901,-0.591879,-0.000274,0.801765,0.082779,-146.289229,188.989522,-74.204386
IMG_20240702_200906,IMG_20240702_200906,1,IMG_20240702_200901,-0.590752,-0.036435,0.795178,0.131822,-146.283713,189.013254,-74.194663
IMG_20240702_200927,IMG_20240702_200927,1,IMG_20240702_200927,0,0,0,1,0,0,0
IMG_20240702_200929,IMG_20240702_200929,1,IMG_20240702_200927,-0.544508,-0.207756,0.729933,0.357136,-146.936716,188.610553,-76.129338
IMG_20240702_200930,IMG_20240702_200930,1,IMG_20240702_200927,0.816979,0.041753,0.569831,0.078062,-146.942780,188.616987,-76.148234
IMG_20240702_200931,IMG_20240702_200931,1,IMG_20240702_200927,0.814333,0.077519,0.565929,0.102843,-146.936311,188.637067,-76.135073
IMG_20240702_200932,IMG_20240702_200932,1,IMG_20240702_200927,0.810081,0.113591,0.560861,0.127673,-146.928481,188.662452,-76.119340
IMG_20240702_201102,IMG_20240702_201102,1,IMG_20240702_201102,0,0,0,1,0,0,0
IMG_20240702_201103,IMG_20240702_201103,1,IMG_20240702_201102,-0.556141,-0.104245,0.795848,0.215558,-146.922282,188.660435,-76.102291
IMG_20240702_201104,IMG_20240702_201104,1,IMG_20240702_201102,0.828656,-0.021820,0.558641,0.027828,-146.931421,188.666304,-76.126521
IMG_20240702_201106,IMG_20240702_201106,1,IMG_20240702_201102,-0.539059,-0.147272,0.781407,0.277721,-146.021513,187.700418,-73.712564
IMG_20240702_201107,IMG_20240702_201107,1,IMG_20240702_201102,-0.533275,-0.167024,0.770541,0.306574,-146.022282,187.736865,-73.721176
IMG_20240702_201221,IMG_20240702_201221,1,IMG_20240702_201221,0,0,0,1,0,0,0
IMG_20240702_201222,IMG_20240702_201222,1,IMG_20240702_201221,0.823354,-0.103591,0.557545,-0.022393,-152.937036,196.689329,-92.331423
IMG_20240702_201223,IMG_20240702_201223,1,IMG_20240702_201221,-0.367422,-0.402739,0.545089,0.636931,-152.935818,196.684275,-92.327828
IMG_20240702_201225,IMG_20240702_201225,1,IMG_20240702_201221,0.658467,-0.519145,0.435719,-0.327197,-152.936280,196.735151,-92.331957
IMG_20240702_201226,IMG_20240702_201226,1,IMG_20240702_201221,-0.398382,-0.371050,0.603807,0.582264,-152.933262,196.674789,-92.322499
IMG_20240702_202030,IMG_20240702_202030,1,IMG_20240702_202030,0,0,0,1,0,0,0
IMG_20240702_202031,IMG_20240702_202031,1,IMG_20240702_202030,-0.513388,0.060741,0.852532,-0.077017,-156.316706,291.429045,-103.215534
IMG_20240702_202033,IMG_20240702_202033,1,IMG_20240702_202030,0.829776,0.220165,0.491165,0.147499,-156.333833,291.415016,-103.246873
IMG_20240702_202035,IMG_20240702_202035,1,IMG_20240702_202030,-0.486157,0.150119,0.831762,-0.222008,-156.318978,291.433807,-103.220875
IMG_20240702_202037,IMG_20240702_202037,1,IMG_20240702_202030,-0.260187,-0.440546,0.401686,0.759520,-157.862826,286.235032,-105.627906
IMG_20240702_202050,IMG_20240702_202050,1,IMG_20240702_202050,0,0,0,1,0,0,0
IMG_20240702_202052,IMG_20240702_202052,1,IMG_20240702_202050,-0.489261,0.150526,0.831661,-0.215186,-157.834782,286.390048,-105.589340
IMG_20240702_202054,IMG_20240702_202054,1,IMG_20240702_202050,-0.493848,0.134653,0.838222,-0.188058,-157.824887,286.426476,-105.574174
IMG_20240702_202055,IMG_20240702_202055,1,IMG_20240702_202050,0.855388,0.056722,0.511787,0.056280,-157.800563,286.441722,-105.530207
IMG_20240702_202057,IMG_20240702_202057,1,IMG_20240702_202050,0.857380,0.021608,0.513012,0.035382,-157.810859,286.442186,-105.549430
IMG_20240705_224622,IMG_20240705_224622,1,IMG_20240705_224622,0,0,0,1,0,0,0
IMG_20240705_224626,IMG_20240705_224626,1,IMG_20240705_224622,-0.186100,-0.471642,0.271565,0.818030,-157.473018,286.208472,-104.900417
IMG_20240705_224628,IMG_20240705_224628,1,IMG_20240705_224622,-0.179400,-0.474295,0.260012,0.821738,-157.487031,286.185992,-104.923394
IMG_20240705_224630,IMG_20240705_224630,1,IMG_20240705_224622,-0.160217,-0.481171,0.226751,0.831498,-157.495554,286.164661,-104.936598
IMG_20240705_224634,IMG_20240705_224634,1,IMG_20240705_224622,0.258655,0.825524,0.123179,0.486246,-157.511568,286.163088,-104.964838
IMG_20240705_224701,IMG_20240705_224701,1,IMG_20240705_224701,0,0,0,1,0,0,0
IMG_20240705_224703,IMG_20240705_224703,1,IMG_20240705_224701,0.073587,0.842431,0.027016,0.533071,-157.508082,286.160635,-104.957537
IMG_20240705_224705,IMG_20240705_224705,1,IMG_20240705_224701,0.123501,-0.526341,-0.227030,0.810043,-157.517059,286.168563,-104.977460
IMG_20240705_224708,IMG_20240705_224708,1,IMG_20240705_224701,-0.006570,0.836373,-0.029828,0.547309,-157.508510,286.163875,-104.957815
IMG_20240705_224710,IMG_20240705_224710,1,IMG_20240705_224701,-0.018965,0.836205,-0.037979,0.546772,-157.513475,286.154434,-104.968205
IMG_20240705_224724,IMG_20240705_224724,1,IMG_20240705_224724,0,0,0,1,0,0,0
IMG_20240705_224726,IMG_20240705_224726,1,IMG_20240705_224724,-0.012786,0.836375,-0.033949,0.546956,-157.526401,286.151885,-104.997617
IMG_20240705_224728,IMG_20240705_224728,1,IMG_20240705_224724,-0.028154,0.836060,-0.044075,0.546140,-157.540227,286.143492,-105.028445
IMG_20240705_224733,IMG_20240705_224733,1,IMG_20240705_224724,-0.265544,-0.470206,0.369423,0.756254,-157.534197,286.151440,-105.015925
IMG_20240705_224736,IMG_20240705_224736,1,IMG_20240705_224724,0.687189,-0.485516,0.455573,-0.290687,-157.531337,286.185573,-105.013623
IMG_20240705_224750,IMG_20240705_224750,1,IMG_20240705_224750,0,0,0,1,0,0,0
IMG_20240705_224753,IMG_20240705_224753,1,IMG_20240705_224750,-0.336681,-0.423706,0.491061,0.682626,-157.060428,274.568504,-102.831803
IMG_20240705_224755,IMG_20240705_224755,1,IMG_20240705_224750,-0.530573,0.651673,-0.357894,0.407095,-157.054743,274.609611,-102.823118
IMG_20240705_224758,IMG_20240705_224758,1,IMG_20240705_224750,-0.573772,0.613893,-0.384939,0.381762,-157.045549,274.609575,-102.802805
IMG_20240705_224801,IMG_20240705_224801,1,IMG_20240705_224750,-0.585841,0.602354,-0.392433,0.374108,-157.040905,274.631439,-102.794343
IMG_20240705_224818,IMG_20240705_224818,1,IMG_20240705_224818,0,0,0,1,0,0,0
IMG_20240705_224820,IMG_20240705_224820,1,IMG_20240705_224818,-0.227813,0.812100,-0.169263,0.509848,-157.180691,272.422542,-102.923608
IMG_20240705_224823,IMG_20240705_224823,1,IMG_20240705_224818,-0.318668,-0.428438,0.465470,0.705853,-157.169486,272.448766,-102.902687
IMG_20240705_224826,IMG_20240705_224826,1,IMG_20240705_224818,-0.305528,-0.437877,0.444055,0.719535,-157.171513,272.410340,-102.902428
IMG_20240705_224828,IMG_20240705_224828,1,IMG_20240705_224818,-0.302167,-0.440215,0.438695,0.722809,-157.176009,272.367542,-102.906865
IMG_20240705_224842,IMG_20240705_224842,1,IMG_20240705_224842,0,0,0,1,0,0,0
IMG_20240705_224846,IMG_20240705_224846,1,IMG_20240705_224842,-0.419540,-0.330703,0.634451,0.558654,-157.166563,272.583620,-102.911594
IMG_20240705_224848,IMG_20240705_224848,1,IMG_20240705_224842,-0.154450,0.833281,-0.133674,0.513731,-157.172181,272.562311,-102.920508
IMG_20240705_224851,IMG_20240705_224851,1,IMG_20240705_224842,-0.153984,0.833327,-0.133359,0.513878,-157.159703,272.572025,-102.896237
IMG_20240705_224854,IMG_20240705_224854,1,IMG_20240705_224842,-0.155518,0.833002,-0.134273,0.513704,-157.147500,272.578851,-102.872094
IMG_20240705_224906,IMG_20240705_224906,1,IMG_20240705_224906,0,0,0,1,0,0,0
IMG_20240705_224909,IMG_20240705_224909,1,IMG_20240705_224906,-0.460523,-0.250092,0.733726,0.432456,-157.140351,272.556266,-102.856093
IMG_20240705_224912,IMG_20240705_224912,1,IMG_20240705_224906,0.777195,-0.352880,0.479410,-0.203985,-157.148133,272.582422,-102.872839
IMG_20240705_224914,IMG_20240705_224914,1,IMG_20240705_224906,0.793193,-0.315143,0.488723,-0.180774,-157.139907,272.581025,-102.856777
IMG_20240705_224917,IMG_20240705_224917,1,IMG_20240705_224906,-0.292161,-0.429902,0.473678,0.710954,-157.137707,272.551845,-102.851605
IMG_20240705_225056,IMG_20240705_225056,1,IMG_20240705_225056,0,0,0,1,0,0,0
IMG_20240705_225058,IMG_20240705_225058,1,IMG_20240705_225056,0.623794,-0.588790,0.375740,-0.350752,-157.100528,273.055209,-102.786704
IMG_20240705_225100,IMG_20240705_225100,1,IMG_20240705_225056,0.637790,-0.573555,0.384061,-0.341694,-157.094937,273.087553,-102.776534
IMG_20240705_225102,IMG_20240705_225102,1,IMG_20240705_225056,-0.505197,-0.111828,0.831952,0.200318,-157.101983,273.113034,-102.790368
IMG_20240705_225104,IMG_20240705_225104,1,IMG_20240705_225056,0.818016,-0.241119,0.504438,-0.135109,-157.089258,273.098260,-102.765203
IMG_20240705_225121,IMG_20240705_225121,1,IMG_20240705_225121,0,0,0,1,0,0,0
IMG_20240705_225122,IMG_20240705_225122,1,IMG_20240705_225121,-0.323992,-0.406796,0.523084,0.675226,-157.078850,273.067104,-102.743916
IMG_20240705_225124,IMG_20240705_225124,1,IMG_20240705_225121,-0.303348,-0.422337,0.488889,0.700428,-157.074102,273.071221,-102.734835
IMG_20240705_225126,IMG_20240705_225126,1,IMG_20240705_225121,-0.597216,0.609538,-0.362401,0.374783,-157.072261,273.092777,-102.731378
IMG_20240705_225128,IMG_20240705_225128,1,IMG_20240705_225121,-0.286081,-0.437590,0.484251,0.701551,-157.074070,273.069672,-102.735665
IMG_20240705_225143,IMG_20240705_225143,1,IMG_20240705_225143,0,0,0,1,0,0,0
IMG_20240705_225145,IMG_20240705_225145,1,IMG_20240705_225143,0.793476,-0.314356,0.477165,-0.209496,-157.090653,273.121833,-102.765209
IMG_20240705_225147,IMG_20240705_225147,1,IMG_20240705_225143,-0.468501,-0.222462,0.787528,0.332891,-157.074978,273.089601,-102.737472
IMG_20240705_225149,IMG_20240705_225149,1,IMG_20240705_225143,0.798958,-0.309956,0.470012,-0.211384,-157.087454,273.115055,-102.758811
IMG_20240705_225151,IMG_20240705_225151,1,IMG_20240705_225143,0.815856,-0.262118,0.481752,-0.183271,-157.081110,273.123599,-102.746024
IMG_20240705_225324,IMG_20240705_225324,1,IMG_20240705_225324,0,0,0,1,0,0,0
IMG_20240705_225326,IMG_20240705_225326,1,IMG_20240705_225324,0.411154,0.752209,0.270356,0.438226,-157.081976,273.081899,-102.751701
IMG_20240705_225329,IMG_20240705_225329,1,IMG_20240705_225324,0.294333,-0.424422,-0.456451,0.724491,-157.093309,273.122429,-102.769429
IMG_20240705_225331,IMG_20240705_225331,1,IMG_20240705_225324,0.440277,0.733228,0.281965,0.434773,-157.083342,273.084122,-102.753285
IMG_20240705_225333,IMG_20240705_225333,1,IMG_20240705_225324,0.414935,0.747913,0.266899,0.444094,-157.091283,273.094698,-102.767793
IMG_20240705_225346,IMG_20240705_225346,1,IMG_20240705_225346,0,0,0,1,0,0,0
IMG_20240705_225348,IMG_20240705_225348,1,IMG_20240705_225346,-0.365101,0.332720,0.626951,-0.602438,-157.104820,273.179720,-102.786834
IMG_20240705_225351,IMG_20240705_225351,1,IMG_20240705_225346,0.735604,0.462421,0.427985,0.248760,-157.099619,273.229420,-102.775578
IMG_20240705_225355,IMG_20240705_225355,1,IMG_20240705_225346,-0.383448,0.315657,0.642834,-0.583174,-157.103881,273.198281,-102.784944
IMG_20240705_225358,IMG_20240705_225358,1,IMG_20240705_225346,-0.392662,0.304212,0.659895,-0.563747,-157.110474,273.232529,-102.793399
IMG_20240705_230227,IMG_20240705_230227,1,IMG_20240705_230227,0,0,0,1,0,0,0
IMG_20240705_230230,IMG_20240705_230230,1,IMG_20240705_230227,-0.152066,-0.476666,0.299521,0.812375,-157.170782,272.037107,-102.993202
IMG_20240705_230232,IMG_20240705_230232,1,IMG_20240705_230227,-0.127386,-0.483825,0.257655,0.826620,-157.174435,272.005502,-103.002002
IMG_20240705_230235,IMG_20240705_230235,1,IMG_20240705_230227,0.324670,0.806148,0.206010,0.449750,-157.190147,272.006991,-103.028739
IMG_20240705_230237,IMG_20240705_230237,1,IMG_20240705_230227,0.326412,0.805409,0.206940,0.449386,-157.179668,271.979124,-103.013260
IMG_20240705_230250,IMG_20240705_230250,1,IMG_20240705_230250,0,0,0,1,0,0,0
IMG_20240705_230257,IMG_20240705_230257,1,IMG_20240705_230250,0.300511,-0.409017,-0.470233,0.721997,-157.232998,272.149054,-103.092004
IMG_20240705_230259,IMG_20240705_230259,1,IMG_20240705_230250,0.468696,0.721656,0.295830,0.414754,-157.225881,272.118722,-103.081827
IMG_20240705_230301,IMG_20240705_230301,1,IMG_20240705_230250,0.446035,0.735931,0.282742,0.423692,-157.234674,272.117368,-103.097946
IMG_20240705_230303,IMG_20240705_230303,1,IMG_20240705_230250,-0.468971,0.196633,0.783291,-0.357572,-157.232544,272.152748,-103.091708
IMG_20240705_230318,IMG_20240705_230318,1,IMG_20240705_230318,0,0,0,1,0,0,0
IMG_20240705_230321,IMG_20240705_230321,1,IMG_20240705_230318,0.630779,0.583737,0.384030,0.337477,-157.567166,270.454083,-103.783469
IMG_20240705_230323,IMG_20240705_230323,1,IMG_20240705_230318,0.591302,0.623771,0.361082,0.361790,-157.577020,270.447059,-103.801923
IMG_20240705_230325,IMG_20240705_230325,1,IMG_20240705_230318,0.590454,0.624573,0.360532,0.362339,-157.577771,270.422307,-103.804447
IMG_20240705_230328,IMG_20240705_230328,1,IMG_20240705_230318,0.323339,-0.394850,-0.516608,0.687504,-157.575191,270.394662,-103.801386
IMG_20240705_230353,IMG_20240705_230353,1,IMG_20240705_230353,0,0,0,1,0,0,0
IMG_20240705_230356,IMG_20240705_230356,1,IMG_20240705_230353,0.285610,-0.431486,-0.440788,0.733453,-157.554707,270.360363,-103.766516
IMG_20240705_230358,IMG_20240705_230358,1,IMG_20240705_230353,0.312510,-0.412493,-0.486371,0.704010,-157.557765,270.344381,-103.773670
IMG_20240705_230400,IMG_20240705_230400,1,IMG_20240705_230353,0.328302,-0.400087,-0.513173,0.684691,-157.558926,270.324099,-103.777565
IMG_20240705_230403,IMG_20240705_230403,1,IMG_20240705_230353,0.496929,0.695622,0.314818,0.412384,-157.553526,270.290844,-103.769603
IMG_20240705_230441,IMG_20240705_230441,1,IMG_20240705_230441,0,0,0,1,0,0,0
IMG_20240705_230444,IMG_20240705_230444,1,IMG_20240705_230441,0.736408,-0.428256,0.428390,-0.301302,-147.833767,435.117811,-75.378983
IMG_20240705_230446,IMG_20240705_230446,1,IMG_20240705_230441,0.749206,-0.405341,0.437581,-0.287945,-147.821426,435.096291,-75.358363
IMG_20240705_230448,IMG_20240705_230448,1,IMG_20240705_230441,-0.260055,-0.454662,0.496139,0.692459,-147.818827,435.068719,-75.358401
IMG_20240705_230450,IMG_20240705_230450,1,IMG_20240705_230441,-0.520957,0.671991,-0.271087,0.451159,-147.816968,435.092297,-75.349521
IMG_20240705_230501,IMG_20240705_230501,1,IMG_20240705_230501,0,0,0,1,0,0,0
IMG_20240705_230504,IMG_20240705_230504,1,IMG_20240705_230501,-0.204862,-0.490045,0.411760,0.740500,-147.866246,434.817818,-75.513911
IMG_20240705_230507,IMG_20240705_230507,1,IMG_20240705_230501,-0.201620,-0.491396,0.406986,0.743129,-147.866318,434.789908,-75.520516
IMG_20240705_230509,IMG_20240705_230509,1,IMG_20240705_230501,-0.192846,-0.494909,0.393822,0.750186,-147.866638,434.764893,-75.526968
IMG_20240705_230512,IMG_20240705_230512,1,IMG_20240705_230501,-0.184446,-0.498119,0.381220,0.756656,-147.868196,434.733298,-75.537505
IMG_20240705_230542,IMG_20240705_230542,1,IMG_20240705_230542,0,0,0,1,0,0,0
IMG_20240705_230546,IMG_20240705_230546,1,IMG_20240705_230542,0.691569,0.488805,0.462925,0.261730,-147.870231,434.999773,-75.479364
IMG_20240705_230549,IMG_20240705_230549,1,IMG_20240705_230542,0.651521,0.541090,0.441198,0.296793,-147.875009,435.012996,-75.486464
IMG_20240705_230551,IMG_20240705_230551,1,IMG_20240705_230542,0.618229,0.578897,0.422727,0.322449,-147.881149,435.006983,-75.500368
IMG_20240705_230554,IMG_20240705_230554,1,IMG_20240705_230542,0.611991,0.585520,0.419164,0.327009,-147.883170,434.982377,-75.509630
IMG_20240705_230950,IMG_20240705_230950,1,IMG_20240705_230950,0,0,0,1,0,0,0
IMG_20240705_230953,IMG_20240705_230953,1,IMG_20240705_230950,0.635972,-0.557674,0.362971,-0.390884,-145.944340,442.713643,-69.944077
IMG_20240705_230955,IMG_20240705_230955,1,IMG_20240705_230950,0.660509,-0.528324,0.380293,-0.374138,-145.940938,442.729627,-69.933541
IMG_20240705_230958,IMG_20240705_230958,1,IMG_20240705_230950,0.663369,-0.524721,0.382259,-0.372140,-145.942403,442.758427,-69.930375
IMG_20240705_231000,IMG_20240705_231000,1,IMG_20240705_230950,-0.388637,-0.366401,0.665276,0.521650,-145.948017,442.794279,-69.934780
IMG_20240705_231201,IMG_20240705_231201,1,IMG_20240705_231201,0,0,0,1,0,0,0
IMG_20240705_231203,IMG_20240705_231203,1,IMG_20240705_231201,0.807040,0.257865,0.518157,0.117070,-145.991997,442.938437,-69.999090
IMG_20240705_231206,IMG_20240705_231206,1,IMG_20240705_231201,-0.517720,0.101880,0.817327,-0.231437,-145.979193,442.959659,-69.969405
IMG_20240705_231208,IMG_20240705_231208,1,IMG_20240705_231201,-0.524056,0.061928,0.832653,-0.167983,-145.983396,442.973554,-69.975594
IMG_20240705_231211,IMG_20240705_231211,1,IMG_20240705_231201,0.821047,0.230848,0.511876,0.102832,-145.994432,442.962448,-69.999195
IMG_20240705_231304,IMG_20240705_231304,1,IMG_20240705_231304,0,0,0,1,0,0,0
IMG_20240705_231307,IMG_20240705_231307,1,IMG_20240705_231304,0.001377,0.852770,0.049624,0.519922,-140.873611,442.130969,-60.158826
IMG_20240705_231309,IMG_20240705_231309,1,IMG_20240705_231304,0.027796,0.852264,0.065712,0.518223,-140.857230,442.121883,-60.128471
IMG_20240705_231312,IMG_20240705_231312,1,IMG_20240705_231304,-0.017737,0.852543,0.037843,0.520983,-140.854876,442.104008,-60.127137
IMG_20240705_231314,IMG_20240705_231314,1,IMG_20240705_231304,0.017296,0.852498,0.059246,0.519075,-140.840436,442.101091,-60.099432
IMG_20240705_231338,IMG_20240705_231338,1,IMG_20240705_231338,0,0,0,1,0,0,0
IMG_20240705_231341,IMG_20240705_231341,1,IMG_20240705_231338,0.226135,0.824957,0.184473,0.484023,-141.146912,442.270263,-60.669136
IMG_20240705_231345,IMG_20240705_231345,1,IMG_20240705_231338,-0.085126,-0.501500,0.227838,0.830266,-141.137677,442.267687,-60.652455
IMG_20240705_231348,IMG_20240705_231348,1,IMG_20240705_231338,-0.091819,-0.500356,0.239047,0.827085,-141.142639,442.237579,-60.666905
IMG_20240705_231351,IMG_20240705_231351,1,IMG_20240705_231338,-0.103248,-0.498174,0.258026,0.821331,-141.148703,442.208105,-60.683245
IMG_20240705_231436,IMG_20240705_231436,1,IMG_20240705_231436,0,0,0,1,0,0,0
IMG_20240705_231439,IMG_20240705_231439,1,IMG_20240705_231436,-0.293372,-0.432183,0.546402,0.654672,-141.127150,442.299414,-60.626392
IMG_20240705_231442,IMG_20240705_231442,1,IMG_20240705_231436,0.635732,-0.567492,0.349070,-0.389806,-141.128088,442.332620,-60.621309
IMG_20240705_231445,IMG_20240705_231445,1,IMG_20240705_231436,-0.057575,-0.523358,0.197117,0.826998,-141.132688,442.308359,-60.636125
IMG_20240705_231448,IMG_20240705_231448,1,IMG_20240705_231436,-0.283533,0.797971,-0.111433,0.520032,-141.122682,442.320694,-60.612626
IMG_20240705_231939,IMG_20240705_231939,1,IMG_20240705_231939,0,0,0,1,0,0,0
IMG_20240705_231940,IMG_20240705_231940,1,IMG_20240705_231939,-0.198508,0.814565,0.542712,-0.050415,-141.135696,442.311583,-60.622643
IMG_20240705_231942,IMG_20240705_231942,1,IMG_20240705_231939,0.541660,0.068376,0.156898,0.822990,-141.157737,442.302917,-60.625447
IMG_20240705_231944,IMG_20240705_231944,1,IMG_20240705_231939,-0.347336,0.761033,0.543135,0.072052,-141.136880,442.312456,-60.618959
IMG_20240705_231947,IMG_20240705_231947,1,IMG_20240705_231939,0.543300,0.081823,0.111563,0.828060,-141.165435,442.300175,-60.627321
IMG_20240705_232014,IMG_20240705_232014,1,IMG_20240705_232014,0,0,0,1,0,0,0
IMG_20240705_232017,IMG_20240705_232017,1,IMG_20240705_232014,-0.561509,0.608621,0.505446,0.242514,-141.117612,442.332109,-60.585955
IMG_20240705_232019,IMG_20240705_232019,1,IMG_20240705_232014,0.501588,-0.242311,0.566939,0.606856,-141.107072,442.350916,-60.549206
IMG_20240705_232021,IMG_20240705_232021,1,IMG_20240705_232014,0.495705,-0.254275,0.581227,0.593124,-141.108668,442.339420,-60.574870
